rho,betak1,Li1,gammai1,Li2,gammai2,Li3,gammai3,Li4,gammai4,Li5,gammai5,Li6,gammai6,beta,eta,L,gamma
2.360000e+00,5.762712e-01,9.949916e+00,0.000000e+00,9.953108e+00,0.000000e+00,9.949916e+00,0.000000e+00,9.799666e+00,0.000000e+00,9.812434e+00,0.000000e+00,9.799666e+00,0.000000e+00,5.762712e-01,1.000000e+00,5.926471e+01,4.218362e-01
2.365000e+00,5.771670e-01,9.950100e+00,0.000000e+00,9.953280e+00,0.000000e+00,9.950100e+00,0.000000e+00,9.800399e+00,0.000000e+00,9.813121e+00,0.000000e+00,9.800399e+00,0.000000e+00,5.771670e-01,1.000000e+00,5.926740e+01,4.218171e-01
2.370000e+00,5.780591e-01,9.950282e+00,0.000000e+00,9.953451e+00,0.000000e+00,9.950282e+00,0.000000e+00,9.801128e+00,0.000000e+00,9.813803e+00,0.000000e+00,9.801128e+00,0.000000e+00,5.780591e-01,1.000000e+00,5.927007e+01,4.217980e-01
2.375000e+00,5.789474e-01,9.950463e+00,0.000000e+00,9.953620e+00,0.000000e+00,9.950463e+00,0.000000e+00,9.801851e+00,0.000000e+00,9.814480e+00,0.000000e+00,9.801851e+00,0.000000e+00,5.789474e-01,1.000000e+00,5.927273e+01,4.217791e-01
2.380000e+00,5.798319e-01,9.950642e+00,0.000000e+00,9.953788e+00,0.000000e+00,9.950642e+00,0.000000e+00,9.802569e+00,0.000000e+00,9.815152e+00,0.000000e+00,9.802569e+00,0.000000e+00,5.798319e-01,1.000000e+00,5.927536e+01,4.217604e-01
2.385000e+00,5.807128e-01,9.950820e+00,0.000000e+00,9.953955e+00,0.000000e+00,9.950820e+00,0.000000e+00,9.803282e+00,0.000000e+00,9.815819e+00,0.000000e+00,9.803282e+00,0.000000e+00,5.807128e-01,1.000000e+00,5.927798e+01,4.217418e-01
2.390000e+00,5.815900e-01,9.950997e+00,0.000000e+00,9.954120e+00,0.000000e+00,9.950997e+00,0.000000e+00,9.803989e+00,0.000000e+00,9.816482e+00,0.000000e+00,9.803989e+00,0.000000e+00,5.815900e-01,1.000000e+00,5.928058e+01,4.217233e-01
2.395000e+00,5.824635e-01,9.951173e+00,0.000000e+00,9.954285e+00,0.000000e+00,9.951173e+00,0.000000e+00,9.804692e+00,0.000000e+00,9.817140e+00,0.000000e+00,9.804692e+00,0.000000e+00,5.824635e-01,1.000000e+00,5.928315e+01,4.217050e-01
2.400000e+00,5.833333e-01,9.951347e+00,0.000000e+00,9.954448e+00,0.000000e+00,9.951347e+00,0.000000e+00,9.805389e+00,0.000000e+00,9.817793e+00,0.000000e+00,9.805389e+00,0.000000e+00,5.833333e-01,1.000000e+00,5.928571e+01,4.216867e-01
2.405000e+00,5.841996e-01,9.951520e+00,0.000000e+00,9.954610e+00,0.000000e+00,9.951520e+00,0.000000e+00,9.806082e+00,0.000000e+00,9.818441e+00,0.000000e+00,9.806082e+00,0.000000e+00,5.841996e-01,1.000000e+00,5.928826e+01,4.216687e-01
2.410000e+00,5.850622e-01,9.951692e+00,0.000000e+00,9.954771e+00,0.000000e+00,9.951692e+00,0.000000e+00,9.806770e+00,0.000000e+00,9.819085e+00,0.000000e+00,9.806770e+00,0.000000e+00,5.850622e-01,1.000000e+00,5.929078e+01,4.216507e-01
2.415000e+00,5.859213e-01,9.951863e+00,0.000000e+00,9.954931e+00,0.000000e+00,9.951863e+00,0.000000e+00,9.807452e+00,0.000000e+00,9.819724e+00,0.000000e+00,9.807452e+00,0.000000e+00,5.859213e-01,1.000000e+00,5.929329e+01,4.216329e-01
2.420000e+00,5.867769e-01,9.952033e+00,0.000000e+00,9.955090e+00,0.000000e+00,9.952033e+00,0.000000e+00,9.808130e+00,0.000000e+00,9.820359e+00,0.000000e+00,9.808130e+00,0.000000e+00,5.867769e-01,1.000000e+00,5.929577e+01,4.216152e-01
2.425000e+00,5.876289e-01,9.952201e+00,0.000000e+00,9.955247e+00,0.000000e+00,9.952201e+00,0.000000e+00,9.808804e+00,0.000000e+00,9.820989e+00,0.000000e+00,9.808804e+00,0.000000e+00,5.876289e-01,1.000000e+00,5.929825e+01,4.215976e-01
2.430000e+00,5.884774e-01,9.952368e+00,0.000000e+00,9.955404e+00,0.000000e+00,9.952368e+00,0.000000e+00,9.809472e+00,0.000000e+00,9.821615e+00,0.000000e+00,9.809472e+00,0.000000e+00,5.884774e-01,1.000000e+00,5.930070e+01,4.215802e-01
2.435000e+00,5.893224e-01,9.952534e+00,0.000000e+00,9.955559e+00,0.000000e+00,9.952534e+00,0.000000e+00,9.810136e+00,0.000000e+00,9.822237e+00,0.000000e+00,9.810136e+00,0.000000e+00,5.893224e-01,1.000000e+00,5.930314e+01,4.215629e-01
2.440000e+00,5.901639e-01,9.952699e+00,0.000000e+00,9.955713e+00,0.000000e+00,9.952699e+00,0.000000e+00,9.810795e+00,0.000000e+00,9.822854e+00,0.000000e+00,9.810795e+00,0.000000e+00,5.901639e-01,1.000000e+00,5.930556e+01,4.215457e-01
2.445000e+00,5.910020e-01,9.952862e+00,0.000000e+00,9.955867e+00,0.000000e+00,9.952862e+00,0.000000e+00,9.811450e+00,0.000000e+00,9.823467e+00,0.000000e+00,9.811450e+00,0.000000e+00,5.910020e-01,1.000000e+00,5.930796e+01,4.215286e-01
2.450000e+00,5.918367e-01,9.953025e+00,0.000000e+00,9.956019e+00,0.000000e+00,9.953025e+00,0.000000e+00,9.812100e+00,0.000000e+00,9.824076e+00,0.000000e+00,9.812100e+00,0.000000e+00,5.918367e-01,1.000000e+00,5.931034e+01,4.215116e-01
2.455000e+00,5.926680e-01,9.953186e+00,0.000000e+00,9.956170e+00,0.000000e+00,9.953186e+00,0.000000e+00,9.812746e+00,0.000000e+00,9.824680e+00,0.000000e+00,9.812746e+00,0.000000e+00,5.926680e-01,1.000000e+00,5.931271e+01,4.214948e-01
2.460000e+00,5.934959e-01,9.953347e+00,0.000000e+00,9.956320e+00,0.000000e+00,9.953347e+00,0.000000e+00,9.813387e+00,0.000000e+00,9.825281e+00,0.000000e+00,9.813387e+00,0.000000e+00,5.934959e-01,1.000000e+00,5.931507e+01,4.214781e-01
2.465000e+00,5.943205e-01,9.953506e+00,0.000000e+00,9.956469e+00,0.000000e+00,9.953506e+00,0.000000e+00,9.814024e+00,0.000000e+00,9.825877e+00,0.000000e+00,9.814024e+00,0.000000e+00,5.943205e-01,1.000000e+00,5.931741e+01,4.214614e-01
2.470000e+00,5.951417e-01,9.953664e+00,0.000000e+00,9.956617e+00,0.000000e+00,9.953664e+00,0.000000e+00,9.814657e+00,0.000000e+00,9.826469e+00,0.000000e+00,9.814657e+00,0.000000e+00,5.951417e-01,1.000000e+00,5.931973e+01,4.214450e-01
2.475000e+00,5.959596e-01,9.953821e+00,0.000000e+00,9.956764e+00,0.000000e+00,9.953821e+00,0.000000e+00,9.815285e+00,0.000000e+00,9.827057e+00,0.000000e+00,9.815285e+00,0.000000e+00,5.959596e-01,1.000000e+00,5.932203e+01,4.214286e-01
2.480000e+00,5.967742e-01,9.953977e+00,0.000000e+00,9.956910e+00,0.000000e+00,9.953977e+00,0.000000e+00,9.815909e+00,0.000000e+00,9.827642e+00,0.000000e+00,9.815909e+00,0.000000e+00,5.967742e-01,1.000000e+00,5.932432e+01,4.214123e-01
2.485000e+00,5.975855e-01,9.954132e+00,0.000000e+00,9.957056e+00,0.000000e+00,9.954132e+00,0.000000e+00,9.816529e+00,0.000000e+00,9.828222e+00,0.000000e+00,9.816529e+00,0.000000e+00,5.975855e-01,1.000000e+00,5.932660e+01,4.213961e-01
2.490000e+00,5.983936e-01,9.954286e+00,0.000000e+00,9.957200e+00,0.000000e+00,9.954286e+00,0.000000e+00,9.817144e+00,0.000000e+00,9.828798e+00,0.000000e+00,9.817144e+00,0.000000e+00,5.983936e-01,1.000000e+00,5.932886e+01,4.213801e-01
2.495000e+00,5.991984e-01,9.954439e+00,0.000000e+00,9.957343e+00,0.000000e+00,9.954439e+00,0.000000e+00,9.817756e+00,0.000000e+00,9.829371e+00,0.000000e+00,9.817756e+00,0.000000e+00,5.991984e-01,1.000000e+00,5.933110e+01,4.213641e-01
2.500000e+00,6.000000e-01,9.954591e+00,0.000000e+00,9.957485e+00,0.000000e+00,9.954591e+00,0.000000e+00,9.818363e+00,0.000000e+00,9.829940e+00,0.000000e+00,9.818363e+00,0.000000e+00,6.000000e-01,1.000000e+00,5.933333e+01,4.213483e-01
2.505000e+00,6.007984e-01,9.954742e+00,0.000000e+00,9.957626e+00,0.000000e+00,9.954742e+00,0.000000e+00,9.818967e+00,0.000000e+00,9.830505e+00,0.000000e+00,9.818967e+00,0.000000e+00,6.007984e-01,1.000000e+00,5.933555e+01,4.213326e-01
2.510000e+00,6.015936e-01,9.954892e+00,0.000000e+00,9.957767e+00,0.000000e+00,9.954892e+00,0.000000e+00,9.819566e+00,0.000000e+00,9.831066e+00,0.000000e+00,9.819566e+00,0.000000e+00,6.015936e-01,1.000000e+00,5.933775e+01,4.213170e-01
2.515000e+00,6.023857e-01,9.955040e+00,0.000000e+00,9.957906e+00,0.000000e+00,9.955040e+00,0.000000e+00,9.820162e+00,0.000000e+00,9.831624e+00,0.000000e+00,9.820162e+00,0.000000e+00,6.023857e-01,1.000000e+00,5.933993e+01,4.213014e-01
2.520000e+00,6.031746e-01,9.955188e+00,0.000000e+00,9.958044e+00,0.000000e+00,9.955188e+00,0.000000e+00,9.820753e+00,0.000000e+00,9.832177e+00,0.000000e+00,9.820753e+00,0.000000e+00,6.031746e-01,1.000000e+00,5.934211e+01,4.212860e-01
2.525000e+00,6.039604e-01,9.955335e+00,0.000000e+00,9.958182e+00,0.000000e+00,9.955335e+00,0.000000e+00,9.821341e+00,0.000000e+00,9.832728e+00,0.000000e+00,9.821341e+00,0.000000e+00,6.039604e-01,1.000000e+00,5.934426e+01,4.212707e-01
2.530000e+00,6.047431e-01,9.955481e+00,0.000000e+00,9.958319e+00,0.000000e+00,9.955481e+00,0.000000e+00,9.821925e+00,0.000000e+00,9.833274e+00,0.000000e+00,9.821925e+00,0.000000e+00,6.047431e-01,1.000000e+00,5.934641e+01,4.212555e-01
2.535000e+00,6.055227e-01,9.955626e+00,0.000000e+00,9.958454e+00,0.000000e+00,9.955626e+00,0.000000e+00,9.822505e+00,0.000000e+00,9.833817e+00,0.000000e+00,9.822505e+00,0.000000e+00,6.055227e-01,1.000000e+00,5.934853e+01,4.212404e-01
2.540000e+00,6.062992e-01,9.955770e+00,0.000000e+00,9.958589e+00,0.000000e+00,9.955770e+00,0.000000e+00,9.823081e+00,0.000000e+00,9.834357e+00,0.000000e+00,9.823081e+00,0.000000e+00,6.062992e-01,1.000000e+00,5.935065e+01,4.212254e-01
2.545000e+00,6.070727e-01,9.955913e+00,0.000000e+00,9.958723e+00,0.000000e+00,9.955913e+00,0.000000e+00,9.823654e+00,0.000000e+00,9.834893e+00,0.000000e+00,9.823654e+00,0.000000e+00,6.070727e-01,1.000000e+00,5.935275e+01,4.212105e-01
2.550000e+00,6.078431e-01,9.956056e+00,0.000000e+00,9.958856e+00,0.000000e+00,9.956056e+00,0.000000e+00,9.824223e+00,0.000000e+00,9.835426e+00,0.000000e+00,9.824223e+00,0.000000e+00,6.078431e-01,1.000000e+00,5.935484e+01,4.211957e-01
2.555000e+00,6.086106e-01,9.956197e+00,0.000000e+00,9.958989e+00,0.000000e+00,9.956197e+00,0.000000e+00,9.824788e+00,0.000000e+00,9.835955e+00,0.000000e+00,9.824788e+00,0.000000e+00,6.086106e-01,1.000000e+00,5.935691e+01,4.211809e-01
2.560000e+00,6.093750e-01,9.956337e+00,0.000000e+00,9.959120e+00,0.000000e+00,9.956337e+00,0.000000e+00,9.825349e+00,0.000000e+00,9.836481e+00,0.000000e+00,9.825349e+00,0.000000e+00,6.093750e-01,1.000000e+00,5.935897e+01,4.211663e-01
2.565000e+00,6.101365e-01,9.956477e+00,0.000000e+00,9.959251e+00,0.000000e+00,9.956477e+00,0.000000e+00,9.825907e+00,0.000000e+00,9.837003e+00,0.000000e+00,9.825907e+00,0.000000e+00,6.101365e-01,1.000000e+00,5.936102e+01,4.211518e-01
2.570000e+00,6.108949e-01,9.956615e+00,0.000000e+00,9.959381e+00,0.000000e+00,9.956615e+00,0.000000e+00,9.826462e+00,0.000000e+00,9.837522e+00,0.000000e+00,9.826462e+00,0.000000e+00,6.108949e-01,1.000000e+00,5.936306e+01,4.211373e-01
2.575000e+00,6.116505e-01,9.956753e+00,0.000000e+00,9.959509e+00,0.000000e+00,9.956753e+00,0.000000e+00,9.827013e+00,0.000000e+00,9.838038e+00,0.000000e+00,9.827013e+00,0.000000e+00,6.116505e-01,1.000000e+00,5.936508e+01,4.211230e-01
2.580000e+00,6.124031e-01,9.956890e+00,0.000000e+00,9.959638e+00,0.000000e+00,9.956890e+00,0.000000e+00,9.827560e+00,0.000000e+00,9.838550e+00,0.000000e+00,9.827560e+00,0.000000e+00,6.124031e-01,1.000000e+00,5.936709e+01,4.211087e-01
2.585000e+00,6.131528e-01,9.957026e+00,0.000000e+00,9.959765e+00,0.000000e+00,9.957026e+00,0.000000e+00,9.828104e+00,0.000000e+00,9.839060e+00,0.000000e+00,9.828104e+00,0.000000e+00,6.131528e-01,1.000000e+00,5.936909e+01,4.210946e-01
2.590000e+00,6.138996e-01,9.957161e+00,0.000000e+00,9.959891e+00,0.000000e+00,9.957161e+00,0.000000e+00,9.828645e+00,0.000000e+00,9.839566e+00,0.000000e+00,9.828645e+00,0.000000e+00,6.138996e-01,1.000000e+00,5.937107e+01,4.210805e-01
2.595000e+00,6.146435e-01,9.957295e+00,0.000000e+00,9.960017e+00,0.000000e+00,9.957295e+00,0.000000e+00,9.829182e+00,0.000000e+00,9.840069e+00,0.000000e+00,9.829182e+00,0.000000e+00,6.146435e-01,1.000000e+00,5.937304e+01,4.210665e-01
2.600000e+00,6.153846e-01,9.957429e+00,0.000000e+00,9.960142e+00,0.000000e+00,9.957429e+00,0.000000e+00,9.829716e+00,0.000000e+00,9.840569e+00,0.000000e+00,9.829716e+00,0.000000e+00,6.153846e-01,1.000000e+00,5.937500e+01,4.210526e-01
2.605000e+00,6.161228e-01,9.957562e+00,0.000000e+00,9.960266e+00,0.000000e+00,9.957562e+00,0.000000e+00,9.830246e+00,0.000000e+00,9.841065e+00,0.000000e+00,9.830246e+00,0.000000e+00,6.161228e-01,1.000000e+00,5.937695e+01,4.210388e-01
2.610000e+00,6.168582e-01,9.957693e+00,0.000000e+00,9.960390e+00,0.000000e+00,9.957693e+00,0.000000e+00,9.830773e+00,0.000000e+00,9.841559e+00,0.000000e+00,9.830773e+00,0.000000e+00,6.168582e-01,1.000000e+00,5.937888e+01,4.210251e-01
2.615000e+00,6.175908e-01,9.957824e+00,0.000000e+00,9.960512e+00,0.000000e+00,9.957824e+00,0.000000e+00,9.831297e+00,0.000000e+00,9.842049e+00,0.000000e+00,9.831297e+00,0.000000e+00,6.175908e-01,1.000000e+00,5.938080e+01,4.210115e-01
2.620000e+00,6.183206e-01,9.957954e+00,0.000000e+00,9.960634e+00,0.000000e+00,9.957954e+00,0.000000e+00,9.831818e+00,0.000000e+00,9.842537e+00,0.000000e+00,9.831818e+00,0.000000e+00,6.183206e-01,1.000000e+00,5.938272e+01,4.209979e-01
2.625000e+00,6.190476e-01,9.958084e+00,0.000000e+00,9.960755e+00,0.000000e+00,9.958084e+00,0.000000e+00,9.832335e+00,0.000000e+00,9.843021e+00,0.000000e+00,9.832335e+00,0.000000e+00,6.190476e-01,1.000000e+00,5.938462e+01,4.209845e-01
2.630000e+00,6.197719e-01,9.958212e+00,0.000000e+00,9.960876e+00,0.000000e+00,9.958212e+00,0.000000e+00,9.832850e+00,0.000000e+00,9.843503e+00,0.000000e+00,9.832850e+00,0.000000e+00,6.197719e-01,1.000000e+00,5.938650e+01,4.209711e-01
2.635000e+00,6.204934e-01,9.958340e+00,0.000000e+00,9.960995e+00,0.000000e+00,9.958340e+00,0.000000e+00,9.833361e+00,0.000000e+00,9.843981e+00,0.000000e+00,9.833361e+00,0.000000e+00,6.204934e-01,1.000000e+00,5.938838e+01,4.209578e-01
2.640000e+00,6.212121e-01,9.958467e+00,0.000000e+00,9.961114e+00,0.000000e+00,9.958467e+00,0.000000e+00,9.833869e+00,0.000000e+00,9.844457e+00,0.000000e+00,9.833869e+00,0.000000e+00,6.212121e-01,1.000000e+00,5.939024e+01,4.209446e-01
2.645000e+00,6.219282e-01,9.958593e+00,0.000000e+00,9.961232e+00,0.000000e+00,9.958593e+00,0.000000e+00,9.834374e+00,0.000000e+00,9.844930e+00,0.000000e+00,9.834374e+00,0.000000e+00,6.219282e-01,1.000000e+00,5.939210e+01,4.209314e-01
2.650000e+00,6.226415e-01,9.958719e+00,0.000000e+00,9.961350e+00,0.000000e+00,9.958719e+00,0.000000e+00,9.834876e+00,0.000000e+00,9.845400e+00,0.000000e+00,9.834876e+00,0.000000e+00,6.226415e-01,1.000000e+00,5.939394e+01,4.209184e-01
2.655000e+00,6.233522e-01,9.958844e+00,0.000000e+00,9.961467e+00,0.000000e+00,9.958844e+00,0.000000e+00,9.835375e+00,0.000000e+00,9.845867e+00,0.000000e+00,9.835375e+00,0.000000e+00,6.233522e-01,1.000000e+00,5.939577e+01,4.209054e-01
2.660000e+00,6.240602e-01,9.958968e+00,0.000000e+00,9.961583e+00,0.000000e+00,9.958968e+00,0.000000e+00,9.835871e+00,0.000000e+00,9.846331e+00,0.000000e+00,9.835871e+00,0.000000e+00,6.240602e-01,1.000000e+00,5.939759e+01,4.208925e-01
2.665000e+00,6.247655e-01,9.959091e+00,0.000000e+00,9.961698e+00,0.000000e+00,9.959091e+00,0.000000e+00,9.836363e+00,0.000000e+00,9.846793e+00,0.000000e+00,9.836363e+00,0.000000e+00,6.247655e-01,1.000000e+00,5.939940e+01,4.208797e-01
2.670000e+00,6.254682e-01,9.959213e+00,0.000000e+00,9.961813e+00,0.000000e+00,9.959213e+00,0.000000e+00,9.836853e+00,0.000000e+00,9.847251e+00,0.000000e+00,9.836853e+00,0.000000e+00,6.254682e-01,1.000000e+00,5.940120e+01,4.208669e-01
2.675000e+00,6.261682e-01,9.959335e+00,0.000000e+00,9.961927e+00,0.000000e+00,9.959335e+00,0.000000e+00,9.837340e+00,0.000000e+00,9.847707e+00,0.000000e+00,9.837340e+00,0.000000e+00,6.261682e-01,1.000000e+00,5.940299e+01,4.208543e-01
2.680000e+00,6.268657e-01,9.959456e+00,0.000000e+00,9.962040e+00,0.000000e+00,9.959456e+00,0.000000e+00,9.837824e+00,0.000000e+00,9.848161e+00,0.000000e+00,9.837824e+00,0.000000e+00,6.268657e-01,1.000000e+00,5.940476e+01,4.208417e-01
2.685000e+00,6.275605e-01,9.959576e+00,0.000000e+00,9.962153e+00,0.000000e+00,9.959576e+00,0.000000e+00,9.838306e+00,0.000000e+00,9.848611e+00,0.000000e+00,9.838306e+00,0.000000e+00,6.275605e-01,1.000000e+00,5.940653e+01,4.208292e-01
2.690000e+00,6.282528e-01,9.959696e+00,0.000000e+00,9.962265e+00,0.000000e+00,9.959696e+00,0.000000e+00,9.838784e+00,0.000000e+00,9.849059e+00,0.000000e+00,9.838784e+00,0.000000e+00,6.282528e-01,1.000000e+00,5.940828e+01,4.208167e-01
2.695000e+00,6.289425e-01,9.959815e+00,0.000000e+00,9.962376e+00,0.000000e+00,9.959815e+00,0.000000e+00,9.839260e+00,0.000000e+00,9.849504e+00,0.000000e+00,9.839260e+00,0.000000e+00,6.289425e-01,1.000000e+00,5.941003e+01,4.208044e-01
2.700000e+00,6.296296e-01,9.959933e+00,0.000000e+00,9.962487e+00,0.000000e+00,9.959933e+00,0.000000e+00,9.839732e+00,0.000000e+00,9.849947e+00,0.000000e+00,9.839732e+00,0.000000e+00,6.296296e-01,1.000000e+00,5.941176e+01,4.207921e-01
2.705000e+00,6.303142e-01,9.960051e+00,0.000000e+00,9.962597e+00,0.000000e+00,9.960051e+00,0.000000e+00,9.840202e+00,0.000000e+00,9.850387e+00,0.000000e+00,9.840202e+00,0.000000e+00,6.303142e-01,1.000000e+00,5.941349e+01,4.207799e-01
2.710000e+00,6.309963e-01,9.960167e+00,0.000000e+00,9.962706e+00,0.000000e+00,9.960167e+00,0.000000e+00,9.840670e+00,0.000000e+00,9.850824e+00,0.000000e+00,9.840670e+00,0.000000e+00,6.309963e-01,1.000000e+00,5.941520e+01,4.207677e-01
2.715000e+00,6.316759e-01,9.960284e+00,0.000000e+00,9.962815e+00,0.000000e+00,9.960284e+00,0.000000e+00,9.841134e+00,0.000000e+00,9.851259e+00,0.000000e+00,9.841134e+00,0.000000e+00,6.316759e-01,1.000000e+00,5.941691e+01,4.207556e-01
2.720000e+00,6.323529e-01,9.960399e+00,0.000000e+00,9.962923e+00,0.000000e+00,9.960399e+00,0.000000e+00,9.841596e+00,0.000000e+00,9.851692e+00,0.000000e+00,9.841596e+00,0.000000e+00,6.323529e-01,1.000000e+00,5.941860e+01,4.207436e-01
2.725000e+00,6.330275e-01,9.960514e+00,0.000000e+00,9.963030e+00,0.000000e+00,9.960514e+00,0.000000e+00,9.842055e+00,0.000000e+00,9.852122e+00,0.000000e+00,9.842055e+00,0.000000e+00,6.330275e-01,1.000000e+00,5.942029e+01,4.207317e-01
2.730000e+00,6.336996e-01,9.960628e+00,0.000000e+00,9.963137e+00,0.000000e+00,9.960628e+00,0.000000e+00,9.842512e+00,0.000000e+00,9.852549e+00,0.000000e+00,9.842512e+00,0.000000e+00,6.336996e-01,1.000000e+00,5.942197e+01,4.207198e-01
2.735000e+00,6.343693e-01,9.960741e+00,0.000000e+00,9.963243e+00,0.000000e+00,9.960741e+00,0.000000e+00,9.842965e+00,0.000000e+00,9.852974e+00,0.000000e+00,9.842965e+00,0.000000e+00,6.343693e-01,1.000000e+00,5.942363e+01,4.207081e-01
2.740000e+00,6.350365e-01,9.960854e+00,0.000000e+00,9.963349e+00,0.000000e+00,9.960854e+00,0.000000e+00,9.843417e+00,0.000000e+00,9.853396e+00,0.000000e+00,9.843417e+00,0.000000e+00,6.350365e-01,1.000000e+00,5.942529e+01,4.206963e-01
2.745000e+00,6.357013e-01,9.960966e+00,0.000000e+00,9.963454e+00,0.000000e+00,9.960966e+00,0.000000e+00,9.843865e+00,0.000000e+00,9.853816e+00,0.000000e+00,9.843865e+00,0.000000e+00,6.357013e-01,1.000000e+00,5.942693e+01,4.206847e-01
2.750000e+00,6.363636e-01,9.961078e+00,0.000000e+00,9.963559e+00,0.000000e+00,9.961078e+00,0.000000e+00,9.844312e+00,0.000000e+00,9.854234e+00,0.000000e+00,9.844312e+00,0.000000e+00,6.363636e-01,1.000000e+00,5.942857e+01,4.206731e-01
2.755000e+00,6.370236e-01,9.961189e+00,0.000000e+00,9.963662e+00,0.000000e+00,9.961189e+00,0.000000e+00,9.844755e+00,0.000000e+00,9.854649e+00,0.000000e+00,9.844755e+00,0.000000e+00,6.370236e-01,1.000000e+00,5.943020e+01,4.206616e-01
2.760000e+00,6.376812e-01,9.961299e+00,0.000000e+00,9.963766e+00,0.000000e+00,9.961299e+00,0.000000e+00,9.845196e+00,0.000000e+00,9.855062e+00,0.000000e+00,9.845196e+00,0.000000e+00,6.376812e-01,1.000000e+00,5.943182e+01,4.206501e-01
2.765000e+00,6.383363e-01,9.961409e+00,0.000000e+00,9.963868e+00,0.000000e+00,9.961409e+00,0.000000e+00,9.845635e+00,0.000000e+00,9.855473e+00,0.000000e+00,9.845635e+00,0.000000e+00,6.383363e-01,1.000000e+00,5.943343e+01,4.206387e-01
2.770000e+00,6.389892e-01,9.961518e+00,0.000000e+00,9.963970e+00,0.000000e+00,9.961518e+00,0.000000e+00,9.846071e+00,0.000000e+00,9.855881e+00,0.000000e+00,9.846071e+00,0.000000e+00,6.389892e-01,1.000000e+00,5.943503e+01,4.206274e-01
2.775000e+00,6.396396e-01,9.961626e+00,0.000000e+00,9.964072e+00,0.000000e+00,9.961626e+00,0.000000e+00,9.846504e+00,0.000000e+00,9.856287e+00,0.000000e+00,9.846504e+00,0.000000e+00,6.396396e-01,1.000000e+00,5.943662e+01,4.206161e-01
2.780000e+00,6.402878e-01,9.961734e+00,0.000000e+00,9.964173e+00,0.000000e+00,9.961734e+00,0.000000e+00,9.846935e+00,0.000000e+00,9.856691e+00,0.000000e+00,9.846935e+00,0.000000e+00,6.402878e-01,1.000000e+00,5.943820e+01,4.206049e-01
2.785000e+00,6.409336e-01,9.961841e+00,0.000000e+00,9.964273e+00,0.000000e+00,9.961841e+00,0.000000e+00,9.847364e+00,0.000000e+00,9.857092e+00,0.000000e+00,9.847364e+00,0.000000e+00,6.409336e-01,1.000000e+00,5.943978e+01,4.205938e-01
2.790000e+00,6.415771e-01,9.961948e+00,0.000000e+00,9.964373e+00,0.000000e+00,9.961948e+00,0.000000e+00,9.847791e+00,0.000000e+00,9.857491e+00,0.000000e+00,9.847791e+00,0.000000e+00,6.415771e-01,1.000000e+00,5.944134e+01,4.205827e-01
2.795000e+00,6.422182e-01,9.962054e+00,0.000000e+00,9.964472e+00,0.000000e+00,9.962054e+00,0.000000e+00,9.848215e+00,0.000000e+00,9.857888e+00,0.000000e+00,9.848215e+00,0.000000e+00,6.422182e-01,1.000000e+00,5.944290e+01,4.205717e-01
2.800000e+00,6.428571e-01,9.962159e+00,0.000000e+00,9.964571e+00,0.000000e+00,9.962159e+00,0.000000e+00,9.848636e+00,0.000000e+00,9.858283e+00,0.000000e+00,9.848636e+00,0.000000e+00,6.428571e-01,1.000000e+00,5.944444e+01,4.205607e-01
2.805000e+00,6.434938e-01,9.962264e+00,0.000000e+00,9.964669e+00,0.000000e+00,9.962264e+00,0.000000e+00,9.849055e+00,0.000000e+00,9.858676e+00,0.000000e+00,9.849055e+00,0.000000e+00,6.434938e-01,1.000000e+00,5.944598e+01,4.205499e-01
2.810000e+00,6.441281e-01,9.962368e+00,0.000000e+00,9.964767e+00,0.000000e+00,9.962368e+00,0.000000e+00,9.849472e+00,0.000000e+00,9.859066e+00,0.000000e+00,9.849472e+00,0.000000e+00,6.441281e-01,1.000000e+00,5.944751e+01,4.205390e-01
2.815000e+00,6.447602e-01,9.962472e+00,0.000000e+00,9.964864e+00,0.000000e+00,9.962472e+00,0.000000e+00,9.849887e+00,0.000000e+00,9.859454e+00,0.000000e+00,9.849887e+00,0.000000e+00,6.447602e-01,1.000000e+00,5.944904e+01,4.205283e-01
2.820000e+00,6.453901e-01,9.962575e+00,0.000000e+00,9.964960e+00,0.000000e+00,9.962575e+00,0.000000e+00,9.850300e+00,0.000000e+00,9.859841e+00,0.000000e+00,9.850300e+00,0.000000e+00,6.453901e-01,1.000000e+00,5.945055e+01,4.205176e-01
2.825000e+00,6.460177e-01,9.962677e+00,0.000000e+00,9.965056e+00,0.000000e+00,9.962677e+00,0.000000e+00,9.850710e+00,0.000000e+00,9.860225e+00,0.000000e+00,9.850710e+00,0.000000e+00,6.460177e-01,1.000000e+00,5.945205e+01,4.205069e-01
2.830000e+00,6.466431e-01,9.962779e+00,0.000000e+00,9.965152e+00,0.000000e+00,9.962779e+00,0.000000e+00,9.851118e+00,0.000000e+00,9.860606e+00,0.000000e+00,9.851118e+00,0.000000e+00,6.466431e-01,1.000000e+00,5.945355e+01,4.204963e-01
2.835000e+00,6.472663e-01,9.962881e+00,0.000000e+00,9.965247e+00,0.000000e+00,9.962881e+00,0.000000e+00,9.851523e+00,0.000000e+00,9.860986e+00,0.000000e+00,9.851523e+00,0.000000e+00,6.472663e-01,1.000000e+00,5.945504e+01,4.204858e-01
